Maker, Genmodel,Color,Reg_year,Bodytype,Mileage,Engin_size,Gearbox,Fuel_type,Price,Engine_power,Annual_Tax,Wheelbase,Height,Width,Length,Average_liter_per_100_kilometer,Top_speed_kph,Seat_num,Door_num
Maserati,Gransport,Blue,2006.0,Coupe,79213.32414,4.2L,Automatic,Petrol,34111.76470588236,395.0,652.9411764705883,2660.0,1295.0,1822.0,4523.0,14.609627329192543,289.6812,4.0,2.0
Maserati,Granturismo,Grey,2014.0,Coupe,15932.466,4.7L,Automatic,Petrol,68176.4705882353,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Grey,2015.0,Coupe,45653.75712,4.7L,Automatic,Petrol,65880.0,450.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,11.879545454545454,297.7279,4.0,2.0
Maserati,Granturismo,White,2010.0,Coupe,62281.458,4.7L,Automatic,Petrol,46928.23529411765,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,13.836176470588237,294.50922,4.0,2.0
Maserati,Granturismo,White,2014.0,Coupe,32787.08382,4.7L,Automatic,Petrol,76464.70588235294,450.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.000765306122448,304.16526,4.0,2.0
Maserati,Granturismo,White,2014.0,Coupe,19312.08,4.7L,Automatic,Petrol,74052.94117647059,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Black,2015.0,Coupe,19312.08,4.7L,Automatic,Petrol,69400.0,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Blue,2012.0,Coupe,62567.92052,4.7L,Automatic,Petrol,50352.94117647059,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Grey,2013.0,Coupe,32186.8,4.7L,Automatic,Petrol,58817.64705882353,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Red,2012.0,Coupe,83685.68,4.7L,Automatic,Petrol,42935.29411764706,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2007.0,Coupe,84496.78736,4.2L,Automatic,Petrol,31164.70588235294,395.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.25078125,284.85318,4.0,2.0
Maserati,Granturismo,Red,2015.0,Coupe,17702.74,4.7L,Automatic,Petrol,70352.94117647059,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Black,2015.0,Coupe,46670.86,4.7L,Automatic,Petrol,78811.76470588235,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,302.55592,4.0,2.0
Maserati,Granturismo,Grey,2012.0,Coupe,31092.4488,4.7L,Automatic,Petrol,49352.94117647059,450.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,11.879545454545454,297.7279,4.0,2.0
Maserati,Granturismo,Blue,2011.0,Coupe,32384.74882,4.7L,Automatic,Petrol,43470.58823529412,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,White,2013.0,Coupe,42647.51,4.7L,Automatic,Petrol,57523.52941176471,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Black,2017.0,Coupe,8046.7,4.7L,Automatic,Petrol,87052.94117647059,450.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,11.879545454545454,297.7279,4.0,2.0
Maserati,Granturismo,White,2010.0,Coupe,55461.07508,4.7L,Automatic,Petrol,45294.117647058825,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Grey,2007.0,Coupe,58724.8166,4.2L,Automatic,Petrol,31676.470588235294,395.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.25078125,284.85318,4.0,2.0
Maserati,Granturismo,White,2011.0,Coupe,65982.94,4.7L,Automatic,Petrol,69405.88235294117,450.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.000765306122448,304.16526,2.0,2.0
Maserati,Granturismo,Blue,2010.0,Coupe,51498.88,4.7L,Automatic,Petrol,43517.64705882353,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2015.0,Coupe,30738.394,4.7L,Automatic,Petrol,76458.82352941176,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,302.55592,4.0,2.0
Maserati,Granturismo,Black,2009.0,Coupe,67592.28,4.7L,Automatic,Petrol,43464.705882352944,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,13.836176470588237,294.50922,4.0,2.0
Maserati,Granturismo,Grey,2009.0,Coupe,38624.16,4.7L,Automatic,Petrol,39388.23529411765,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2007.0,Coupe,109435.12,4.2L,Automatic,Petrol,30582.352941176472,395.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.25078125,284.85318,4.0,2.0
Maserati,Granturismo,Grey,2012.0,Coupe,41842.84,4.7L,Automatic,Petrol,46470.58823529412,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,White,2013.0,Coupe,48239.9665,4.7L,Automatic,Petrol,57635.29411764706,460.0,652.9411764705883,2942.0,1353.0,2056.0,4881.0,11.93984771573604,297.7279,4.0,2.0
Maserati,Granturismo,Blue,2013.0,Coupe,14390.71828,4.7L,Automatic,Petrol,70582.35294117648,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,13.836176470588237,294.50922,4.0,2.0
Maserati,Granturismo,Black,2007.0,Coupe,110083.68402,4.2L,Automatic,Petrol,28823.529411764703,395.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.25078125,284.85318,4.0,2.0
Maserati,Granturismo,White,2011.0,Coupe,41842.84,4.7L,Automatic,Petrol,49352.94117647059,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,White,2014.0,Coupe,52226.30168,4.7L,Automatic,Petrol,68235.29411764706,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,White,2015.0,Coupe,80467.0,4.7L,Automatic,Petrol,65882.35294117648,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,302.55592,4.0,2.0
Maserati,Granturismo,White,2012.0,Coupe,80467.0,4.7L,Automatic,Petrol,47029.41176470588,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,13.836176470588237,294.50922,4.0,2.0
Maserati,Granturismo,Grey,2014.0,Coupe,31364.42726,4.7L,Automatic,Petrol,64705.88235294118,450.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,11.879545454545454,297.7279,4.0,2.0
Maserati,Granturismo,Black,2009.0,Coupe,84170.09134,4.7L,Automatic,Petrol,39735.29411764706,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Grey,2013.0,Coupe,67592.28,4.7L,Automatic,Petrol,51176.470588235294,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Black,2012.0,Coupe,70810.96,4.2L,Automatic,Petrol,42292.94117647059,405.0,652.9411764705883,2942.0,1353.0,2056.0,4881.0,11.879545454545454,284.85318,4.0,2.0
Maserati,Granturismo,White,2014.0,Coupe,44498.251,4.7L,Automatic,Petrol,64647.05882352941,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Grey,2010.0,Coupe,61959.59,4.7L,Automatic,Petrol,43523.52941176471,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2011.0,Coupe,54429.48814,4.7L,Automatic,Petrol,45164.705882352944,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Blue,2013.0,Coupe,45061.52,4.7L,Automatic,Petrol,60588.23529411765,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,Black,2009.0,Coupe,63433.74544,4.2L,Automatic,Petrol,32929.41176470588,405.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,11.93984771573604,284.85318,4.0,2.0
Maserati,Granturismo,Blue,2012.0,Coupe,46670.86,4.7L,Automatic,Petrol,46457.64705882353,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,White,2011.0,Coupe,51498.88,4.7L,Automatic,Petrol,41117.64705882353,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Grey,2011.0,Coupe,69201.62,4.7L,Automatic,Petrol,39988.23529411765,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,White,2012.0,Coupe,24140.1,4.7L,Automatic,Petrol,52929.41176470588,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2013.0,Coupe,37248.1743,4.7L,Automatic,Petrol,53917.64705882353,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2010.0,Coupe,104607.1,4.7L,Automatic,Petrol,35294.117647058825,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Blue,2012.0,Coupe,41842.84,4.7L,Automatic,Petrol,45870.58823529412,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Grey,2010.0,Coupe,93341.72,4.7L,Automatic,Petrol,36229.41176470588,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Blue,2013.0,Coupe,60350.25,4.7L,Automatic,Petrol,58794.117647058825,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,White,2010.0,Coupe,95755.73,4.7L,Automatic,Petrol,41176.470588235294,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Black,2015.0,Coupe,14644.994,4.7L,Automatic,Petrol,74111.76470588235,460.0,652.9411764705883,2942.0,1353.0,2056.0,4881.0,11.93984771573604,297.7279,4.0,2.0
Maserati,Granturismo,Black,2009.0,Coupe,72943.3355,4.7L,Automatic,Petrol,43528.23529411765,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,13.836176470588237,294.50922,4.0,2.0
Maserati,Granturismo,Black,2011.0,Coupe,58258.108,4.7L,Automatic,Petrol,40588.23529411765,460.0,652.9411764705883,2942.0,1353.0,2056.0,4920.0,11.93984771573604,300.94658,4.0,2.0
Maserati,Granturismo,Grey,2007.0,Coupe,32186.8,4.2L,Automatic,Petrol,35282.35294117647,395.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.25078125,284.85318,4.0,2.0
Maserati,Granturismo,Red,2017.0,Coupe,8046.7,4.7L,Automatic,Petrol,97647.0588235294,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,302.55592,4.0,2.0
Maserati,Granturismo,Black,2009.0,Coupe,48280.2,4.7L,Automatic,Petrol,41170.58823529412,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,13.836176470588237,294.50922,4.0,2.0
Maserati,Granturismo,Grey,2012.0,Coupe,28953.63594,4.7L,Automatic,Petrol,52928.23529411765,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,White,2011.0,Coupe,38392.41504,4.7L,Automatic,Petrol,75294.11764705883,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,302.55592,4.0,2.0
Maserati,Granturismo,Grey,2010.0,Coupe,46670.86,4.7L,Automatic,Petrol,47000.0,450.0,652.9411764705883,2942.0,1353.0,1847.0,4881.0,12.645967741935484,257.4944,4.0,2.0
Maserati,Granturismo,Grey,2013.0,Coupe,31221.196,4.7L,Automatic,Petrol,61117.64705882353,450.0,652.9411764705883,1942.0,1353.0,1915.0,4881.0,12.9239010989011,299.33724,4.0,2.0
Maserati,Granturismo,White,2014.0,Coupe,27358.78,4.7L,Automatic,Petrol,79941.17647058824,460.0,652.9411764705883,2938.0,1343.0,1903.0,4933.0,12.9239010989011,302.55592,4.0,2.0
Maybach,62,Black,2010.0,Limousine,37489.5753,6.0L,Automatic,Petrol,211752.9411764706,612.0,652.9411764705883,3827.0,1573.0,1980.0,6165.0,13.67529069767442,249.4477,4.0,4.0
Mazda,Mazda3,Red,2008.0,Hatchback,127137.86,2.3L,Manual,Petrol,6470.588235294118,256.0,635.2941176470589,2640.0,1465.0,1755.0,4420.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda3,Black,2009.0,Hatchback,92413.13082,2.3L,Manual,Petrol,7047.058823529412,256.0,635.2941176470589,2640.0,1465.0,1755.0,4420.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda3,Black,2009.0,Hatchback,132694.91102,2.3L,Manual,Petrol,5288.235294117647,256.0,635.2941176470589,2640.0,1465.0,1755.0,4420.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda3,Silver,2006.0,Hatchback,166312.41428,2.3L,Manual,Petrol,3764.705882352941,256.0,635.2941176470589,2640.0,1465.0,1765.0,4435.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda3,Red,2008.0,Hatchback,128747.2,2.3L,Manual,Petrol,5876.470588235295,256.0,635.2941176470589,2640.0,1465.0,1765.0,4435.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda3,Black,2009.0,Hatchback,70073.88228,2.3L,Manual,Petrol,7647.058823529412,256.0,635.2941176470589,2640.0,1465.0,1755.0,4420.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda3,Red,2009.0,Hatchback,127137.86,2.3L,Manual,Petrol,6470.588235294118,256.0,635.2941176470589,2640.0,1465.0,1755.0,4420.0,8.08298969072165,249.4477,5.0,5.0
Mazda,Mazda6,Silver,2006.0,Saloon,141621.92,2.3L,Manual,Petrol,3517.6470588235297,256.0,635.2941176470589,2675.0,1435.0,1780.0,4690.0,8.491516245487365,241.401,5.0,4.0
Mazda,Mazda6,Black,2006.0,Saloon,92351.9759,2.3L,Manual,Petrol,5882.352941176471,256.0,635.2941176470589,2675.0,1435.0,1780.0,4690.0,8.491516245487365,241.401,5.0,4.0
Mazda,Mazda6,Grey,2006.0,Saloon,103963.364,2.3L,Manual,Petrol,4700.0,256.0,635.2941176470589,2675.0,1435.0,1780.0,4690.0,8.491516245487365,241.401,5.0,4.0
Mazda,Mazda6,Silver,2006.0,Saloon,86904.36,2.3L,Manual,Petrol,4111.764705882353,256.0,635.2941176470589,2675.0,1435.0,1780.0,4690.0,8.491516245487365,241.401,5.0,4.0
Mazda,Mazda6,Grey,2006.0,Saloon,140012.58,2.3L,Manual,Petrol,3235.294117647059,256.0,635.2941176470589,2675.0,1435.0,1780.0,4690.0,8.491516245487365,241.401,5.0,4.0
Mazda,Mazda6,Grey,2006.0,Saloon,177027.4,2.3L,Manual,Petrol,3523.529411764706,256.0,635.2941176470589,2675.0,1435.0,1780.0,4690.0,8.491516245487365,241.401,5.0,4.0
Mazda,RX-8,Yellow,2004.0,Coupe,115872.48,1.3L,Manual,Petrol,1528.235294117647,190.0,652.9411764705883,2700.0,1340.0,1771.0,4435.0,8.977671755725192,223.69826,4.0,4.0
Mazda,CX-7,Red,2008.0,SUV,128533.15778,2.3L,Manual,Petrol,5876.470588235295,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Black,2007.0,SUV,135693.11144,2.3L,Manual,Petrol,3705.8823529411766,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Silver,2009.0,SUV,162543.34,2.3L,Manual,Petrol,3170.5882352941176,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Silver,2008.0,SUV,212432.88,2.3L,Manual,Petrol,4103.529411764706,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Black,2007.0,SUV,141621.92,2.3L,Manual,Petrol,3764.705882352941,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Maroon,2007.0,SUV,92897.54216,2.3L,Manual,Petrol,5241.176470588235,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Red,2007.0,SUV,127137.86,2.3L,Manual,Petrol,3823.529411764706,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Red,2008.0,SUV,127137.86,2.3L,Manual,Petrol,4700.0,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Blue,2007.0,SUV,78907.54953999999,2.3L,Manual,Petrol,5870.588235294118,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Black,2007.0,SUV,161841.66776,2.3L,Manual,Petrol,3411.764705882353,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Red,2007.0,SUV,128747.2,2.3L,Manual,Petrol,3529.4117647058824,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Red,2008.0,SUV,111044.46,2.3L,Manual,Petrol,5270.588235294118,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Blue,2008.0,SUV,131322.144,2.3L,Manual,Petrol,5052.941176470588,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Blue,2008.0,SUV,151277.96,2.3L,Manual,Petrol,3523.529411764706,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Black,2008.0,SUV,146449.94,2.3L,Manual,Petrol,4223.529411764706,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Red,2007.0,SUV,116863.83344,2.3L,Manual,Petrol,5282.352941176471,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
Mazda,CX-7,Red,2007.0,SUV,112653.8,2.3L,Manual,Petrol,4464.705882352941,256.0,635.2941176470589,2750.0,1645.0,1870.0,4675.0,8.491516245487365,209.2142,5.0,5.0
McLaren,12C,Black,2011.0,Coupe,19312.08,3.8L,Automatic,Petrol,122935.29411764706,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Silver,2012.0,Coupe,28968.12,3.8L,Automatic,Petrol,110575.29411764706,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Black,2012.0,Coupe,11748.182,3.8L,Automatic,Petrol,122294.11764705884,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Black,2013.0,Convertible,14001.258,3.8L,Automatic,Petrol,141058.82352941178,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,328.30536,2.0,2.0
McLaren,12C,White,2012.0,Coupe,11104.446,3.8L,Automatic,Petrol,105881.17647058824,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Red,2012.0,Coupe,47314.596,3.8L,Automatic,Petrol,102347.0588235294,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Black,2012.0,Convertible,31065.09002,3.8L,Automatic,Petrol,141164.70588235295,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,328.30536,2.0,2.0
McLaren,12C,Blue,2012.0,Coupe,47475.53,3.8L,Automatic,Petrol,105870.58823529413,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Silver,2012.0,Coupe,32186.8,3.8L,Automatic,Petrol,107587.0588235294,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,12C,Orange,2013.0,Convertible,22852.628,3.8L,Automatic,Petrol,141163.5294117647,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,328.30536,2.0,2.0
McLaren,12C,White,2012.0,Coupe,45061.52,3.8L,Automatic,Petrol,107052.9411764706,616.0,652.9411764705883,2670.0,1199.0,1909.0,4507.0,9.719628099173557,333.13338,2.0,2.0
McLaren,540C,Orange,2017.0,Coupe,15135.8427,3.8L,Automatic,Petrol,147047.05882352943,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,321.868,2.0,2.0
McLaren,540C,Grey,2017.0,Coupe,4667.086,3.8L,Automatic,Petrol,138823.5294117647,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,321.868,2.0,2.0
McLaren,540C,Grey,2017.0,Coupe,3218.68,3.8L,Automatic,Petrol,145823.5294117647,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,321.868,2.0,2.0
McLaren,570GT,Purple,2017.0,Coupe,9017.13202,3.8L,Automatic,Petrol,153694.11764705885,562.0,635.2941176470589,2670.0,1201.0,2095.0,4530.0,8.84266917293233,328.30536,2.0,2.0
McLaren,570GT,White,2017.0,Coupe,13235.21216,3.8L,Automatic,Petrol,152764.70588235295,562.0,635.2941176470589,2670.0,1201.0,2095.0,4530.0,8.84266917293233,328.30536,2.0,2.0
McLaren,570S,Silver,2016.0,Coupe,10299.776,3.8L,Automatic,Petrol,146941.17647058825,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,White,2016.0,Coupe,20454.7114,3.8L,Automatic,Petrol,147047.05882352943,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Black,2015.0,Coupe,12359.7312,3.8L,Automatic,Petrol,150529.41176470587,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,White,2017.0,Coupe,1046.071,3.8L,Automatic,Petrol,162235.29411764708,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Grey,2016.0,Coupe,9656.04,3.8L,Automatic,Petrol,149235.29411764708,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Black,2017.0,Coupe,2040.64312,3.8L,Automatic,Petrol,164647.05882352943,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Silver,2016.0,Coupe,25427.572,3.8L,Automatic,Petrol,149970.58823529413,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Orange,2016.0,Coupe,7998.4198,3.8L,Automatic,Petrol,156464.70588235295,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Orange,2016.0,Coupe,8043.48132,3.8L,Automatic,Petrol,152764.70588235295,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,White,2016.0,Coupe,4823.19198,3.8L,Automatic,Petrol,146941.17647058825,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Yellow,2016.0,Coupe,8389.48942,3.8L,Automatic,Petrol,161164.70588235295,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,Grey,2016.0,Coupe,11281.4734,3.8L,Automatic,Petrol,152935.29411764708,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,570S,White,2017.0,Coupe,3651.59246,3.8L,Automatic,Petrol,166552.9411764706,562.0,635.2941176470589,2670.0,1202.0,2095.0,4530.0,9.224117647058824,328.30536,2.0,2.0
McLaren,650S,Green,2014.0,Convertible,13418.67692,3.8L,Automatic,Petrol,170576.4705882353,641.0,652.9411764705883,2670.0,1203.0,2093.0,4512.0,9.759958506224066,328.30536,2.0,2.0
McLaren,650S,Orange,2016.0,Coupe,3540.548,3.8L,Automatic,Petrol,176352.9411764706,641.0,652.9411764705883,2670.0,1199.0,2093.0,4512.0,9.719628099173557,333.13338,2.0,2.0
McLaren,650S,Grey,2016.0,Convertible,17958.62506,3.8L,Automatic,Petrol,176294.11764705885,641.0,652.9411764705883,2670.0,1203.0,2093.0,4512.0,9.759958506224066,328.30536,2.0,2.0
McLaren,650S,Black,2015.0,Coupe,4988.954,3.8L,Automatic,Petrol,182329.4117647059,641.0,652.9411764705883,2670.0,1199.0,2093.0,4512.0,9.719628099173557,333.13338,2.0,2.0
McLaren,650S,Black,2014.0,Coupe,31348.33386,3.8L,Automatic,Petrol,150576.4705882353,641.0,652.9411764705883,2670.0,1199.0,2093.0,4512.0,9.759958506224066,333.13338,2.0,2.0
McLaren,650S,Orange,2014.0,Convertible,14984.56474,3.8L,Automatic,Petrol,172929.41176470587,641.0,652.9411764705883,2670.0,1203.0,2093.0,4512.0,9.759958506224066,328.30536,2.0,2.0
McLaren,650S,Black,2014.0,Coupe,18111.51236,3.8L,Automatic,Petrol,156058.82352941178,641.0,652.9411764705883,2670.0,1199.0,2093.0,4512.0,9.759958506224066,333.13338,2.0,2.0
McLaren,650S,Bronze,2015.0,Convertible,6115.492,3.8L,Automatic,Petrol,164705.88235294115,641.0,652.9411764705883,2670.0,1203.0,2093.0,4512.0,9.759958506224066,328.30536,2.0,2.0
McLaren,650S,Grey,2014.0,Coupe,3218.68,3.8L,Automatic,Petrol,172882.35294117648,641.0,652.9411764705883,2670.0,1199.0,2093.0,4512.0,9.719628099173557,333.13338,2.0,2.0
